Id,Type,Raius,Sec-order Der,#branch_points,Dist_to_root,Dist_to_leaf
44,35,0.3536,-1.69798337451,2,37.03363521201964,5.763001995770164
45,32,0.17948117200000002,-1.78362943882,3,37.3510783570658,7.181909944512798
46,35,0.182162344,-1.69393706872,3,37.6825783570658,6.850409944512798
47,58,0.187524688,-1.12818879275,3,38.345578357065804,6.1874099445127975
48,105,0.140643516,-0.325447289009,3,38.86479492074612,5.668193380832479
49,160,0.093762344,0.491548672026,3,39.38401148442644,5.148976817152159
50,197,0.073401172,1.15418988973,3,40.114244816998976,4.418743484579617
51,202,0.09724000000000002,1.24829210111,3,40.844478149571515,3.688510152007076
52,188,0.06313651760000001,0.96935244384,3,41.363706615663276,3.169281685915318
53,171,0.13448468800000002,0.676546523631,3,41.66425448753862,2.8687338140399707
54,154,0.250033212,0.398020205563,3,41.886548047878996,2.646440253699594
55,116,0.126020388,-0.155966843563,3,42.24150883796714,2.291479463611449
56,98,0.09040756400000001,-0.436314707043,3,42.59646962805528,1.9365186735233042
57,125,0.09899474000000001,-0.0350465560615,3,42.951430418143424,1.581557883435162
58,192,0.10758191600000001,1.04783760938,3,43.30639120823157,1.2265970933470172
59,252,0.24990326400000004,4.40269341216,3,43.902885123321674,0.6301031782569128
60,127,0.343163496,0,3,44.21794138944644,0.31504691213214603
61,127,0.25962372800000005,0,3,44.532988301578584,0
62,216,0.040212276000000005,1.60965036727,3,38.506226127687285,4.290411080102516
63,237,0.045002672,2.39619162152,3,39.09025227148361,3.706384936306196
64,169,0.19930133600000002,0.637150648995,3,40.468056190457624,2.3285810173321786
65,115,0.31291566800000004,-0.177954909854,3,40.81796886204184,1.9786683457479683
66,75,0.150869628,-0.813043712043,3,41.05435105710467,1.7422861506851408
67,41,0.07722403,-1.5162268184,3,41.2907330703429,1.5059041374469084
68,20,0.09197843200000001,-2.2875053107,3,41.527115265405726,1.2695219423840844
69,8,0.19513239200000002,-3.08142362035,3,41.76349746046856,1.033139747321257
70,3,0.33843321200000004,-3.85700968316,3,42.001274678834655,0.7953625289551574
71,127,0.130378508,0,3,42.31581456216521,0.48082264562460103
72,127,0.187524688,0,3,42.79663720778981,0
73,172,0.11522940000000002,0.689894941784,2,24.590862614240766,20.462604235577974
74,170,0.11983592400000001,0.646680977025,2,25.052555491818925,20.000911357999815
75,144,0.212842448,0.251535448478,2,25.46773532686393,19.58573152295481
76,134,0.324820496,0.102891280827,2,25.97511243499586,19.07835441482288
77,96,0.39359658000000003,-0.458146912064,2,26.4224398584158,18.63102699140294
78,83,0.18807984000000003,-0.668450997928,2,27.94860813967309,17.10485871014565
79,146,0.1768,0.272056204422,3,29.112738616348075,15.940728233470665
80,149,0.183972776,0.321116676733,3,31.591621291949227,13.461845557869513
81,122,0.235345552,-0.0721041407842,3,31.854610076403926,13.198856773414814
82,51,0.409637644,-1.28442044748,3,32.55156605955351,12.501900790265234
83,25,0.45133062,-2.0486086768,3,33.248635054351126,11.804831795467615
84,54,0.17057664,-1.20828760681,4,33.789077872788006,15.574801094532654
85,218,0.11082266,1.65820995867,4,34.32948021364156,15.0343987536791
86,245,0.07277326680000001,3.0160755977,4,34.7447015160816,14.619177451239064
87,248,0.0789236968,3.45134354468,4,35.159922818521636,14.20395614879903
88,246,0.12927439200000002,3.11286069271,4,35.504078142106984,13.859800825213684
89,222,0.13542438,1.78032211713,4,35.98190551642219,13.381973450898482
90,130,0.134718064,0.0497459399022,4,36.69013134264515,12.67374762467552
91,90,0.266965348,-0.560982700364,4,37.03144625281979,12.33243271450088
92,59,0.266612632,-1.10272829427,4,37.44156071663305,11.922318250687624
93,121,0.24244937600000002,-0.0942065215038,4,39.87030716252925,9.49357180479142
94,180,0.19824937600000003,0.815176162182,4,40.96999767834488,8.393881288975788
95,182,0.228718204,0.857641615873,4,41.22426089278043,8.139618074540241
96,180,0.0823871204,0.82986354435,4,41.51124199462163,7.852636972699039
97,174,0.15705586000000002,0.721799353168,4,41.798226511008664,7.565652456311999
98,163,0.09912468800000002,0.533499706232,4,42.08514720702619,7.278731760294471
99,141,0.162743516,0.207869847362,4,42.42390719121601,6.939971776104649
