Id  Radius  #branch_points  Dist_to_root  Dist_to_leaf

Tree1
137,    3.60555,    8,    518.166253399,    20.5329712291
138,    4.30278,    8,    526.078086689,    12.6211379397
139,    4.65139,    8,    531.845764991,    6.85345963729
140,    5.12921,    9,    539.70496064,    20.3982235793
141,    4.08842,    9,    548.103409128,    11.9997750916
142,    1.58842,    10,    560.10318422,    0
143,    5.74295,    10,    564.06607836,    0
144,    4.52392,    9,    538.699224629,    0
145,    7.31131,    8,    369.173288322,    182.290815745
146,    4,    8,    388.89635853,    162.567745537
147,    4,    8,    398.391830767,    153.0722733
148,    4.66593,    8,    407.781331992,    143.682772075
149,    2.47535,    8,    428.455326242,    123.008777825
150,    2.16076,    8,    448.610981345,    102.853122722
151,    3.56155,    8,    460.16824105,    91.2958630171
152,    4.24264,    8,    474.298330195,    77.1657738719
153,    4.24264,    8,    481.134952899,    70.3291511677
154,    3.82075,    8,    491.637182425,    59.8269216425
155,    3.60555,    8,    501.904260344,    49.5598437233
156,    5.09203,    8,    517.624685561,    33.8394185064
157,    7.20905,    8,    530.44903685,    21.0150672167
158,    4.57914,    9,    541.619496968,    62.2773811955
159,    2.95171,    9,    552.589937946,    51.3069402176
160,    4.79013,    9,    563.540048905,    40.3568292593
161,    4.27778,    9,    573.976422125,    29.9204560386
162,    4.27778,    9,    580.295793376,    23.6010847883
163,    5.38516,    9,    593.769696671,    10.1271814934
164,    6.04668,    9,    603.896878164,    0
165,    5.39372,    9,    544.302939008,    7.16116505884
166,    3.96449,    9,    551.464104067,    0
167,    6.08147,    5,    248.004939658,    139.128276287
168,    6.01819,    5,    256.39953953,    130.733676415
169,    3.82301,    5,    264.729915287,    122.403300659
170,    2.74042,    5,    274.92801712,    112.205198825
171,    2.70449,    5,    281.824825874,    105.308390071
172,    3.35225,    5,    290.793737347,    96.3394785982
173,    3.67612,    5,    300.395921109,    86.7372948361
174,    5.28846,    5,    309.524217568,    77.6089983768
175,    4.34351,    5,    319.092786283,    68.040429662
176,    2.84703,    5,    328.503919477,    58.6292964677
177,    3.32183,    5,    340.213464003,    46.919751942
178,    3.07513,    5,    349.703390452,    37.4298254934
179,    2.32151,    5,    358.15288949,    28.980326455
180,    3.40435,    5,    370.976006974,    16.1572089713
181,    4.45843,    5,    377.969085981,    9.16412996416
182,    3.09436,    5,    387.133215945,    0
183,    4,    4,    242.43662067,    72.141510691
184,    2.23607,    4,    254.575200653,    60.0029307081
185,    2.23607,    4,    257.154732393,    57.4233989677
186,    2.15738,    4,    263.804693596,    50.7734377648
187,    2,    4,    268.710314556,    45.8678168051
188,    3,    4,    278.257693331,    36.3204380292
189,    3,    4,    285.024945137,    29.5531862237
190,    3,    4,    297.821659148,    16.7564722123
191,    9.13126,    4,    314.578131361,    0
192,    5.72568,    3,    198.006449888,    304.076611161
193,    4.07037,    3,    222.469298317,    279.613762732
194,    4.53518,    3,    240.717585908,    261.365475141
195,    5.87192,    3,    255.277820543,    246.805240506
196,    7.61577,    3,    275.907372838,    226.175688211
197,    7.61577,    3,    299.642633428,    202.440427621
198,    7.61577,    3,    318.76497923,    183.318081818
199,    6.40312,    3,    336.815341034,    165.267720015
200,    6.40312,    3,    353.957857915,    148.125203134
201,    6.36384,    3,    374.811156647,    127.271904402
202,    6.01035,    3,    390.429377576,    111.653683473
203,    5.77469,    3,    414.495658619,    87.5874024295
204,    5.77469,    3,    426.495658619,    75.5874024295
205,    5.65685,    3,    437.946283799,    64.1367772501
206,    5.86981,    3,    449.81719604,    52.2658650088
207,    6.08276,    3,    461.688076576,    40.3949844732
208,    8.83276,    3,    473.70112469,    28.3819363588
209,    11.5828,    3,    485.713172808,    16.3698882403
210,    4.71075,    4,    497.095997425,    65.5291918045
211,    3.16228,    4,    503.553173433,    59.0720157963
212,    3.16228,    4,    510.451671313,    52.1735179164
213,    6.7344,    4,    523.534707085,    39.0904821448
214,    3.63679,    4,    532.221176808,    30.4040124217
215,    2.47044,    4,    539.01993458,    23.6052546492
216,    2.82843,    4,    543.538925729,    19.0862635007
217,    2.82843,    4,    547.220465081,    15.4047241487
218,    4.07425,    4,    557.835147789,    4.79004144032
219,    4.53713,    4,    562.625189229,    0
220,    2.97167,    4,    500.232424132,    60.198437311
221,    4.63337,    4,    509.021053789,    51.4098076539
222,    3.95471,    4,    513.672748749,    46.758112694
223,    3.64721,    4,    519.621945418,    40.8089160255
224,    12.6123,    4,    527.781923129,    32.6489383142
225,    7.66173,    4,    550.85017723,    9.58068421356
226,    8.07351,    5,    560.430861443,    0
227,    5.89051,    5,    561.813376261,    16.3253757565
228,    3.46063,    5,    571.229613142,    6.90913887543
229,    2.4995,    5,    578.138752017,    0
230,    5.17531,    4,    502.083061049,    0
231,    9.56632,    4,    501.675558626,    17.2554110354
232,    3.4352,    5,    518.35107702,    74.2438794268
233,    4.73161,    5,    524.673525077,    67.9214313692
234,    7.3658,    5,    529.574801034,    63.0201554129
235,    2.6829,    5,    542.397635208,    50.1973212391
236,    4,    5,    552.395160714,    40.1997957327
237,    2.09713,    5,    559.848704166,    32.7462522801
238,    2.09713,    5,    563.952575144,    28.6423813026
239,    3.31395,    5,    574.533208206,    18.0617482403
240,    5.65577,    5,    583.696166585,    8.89878986155
241,    3.53683,    6,    592.617770715,    8.10428244819
242,    3.18263,    6,    600.722053163,    0
243,    7.11848,    6,    592.594956447,    0
244,    7.13979,    5,    518.930969662,    0
245,    6.73976,    5,    525.058982543,    114.539733279
246,    6.5053,    5,    537.943351816,    101.655364006
247,    3.34942,    5,    547.188197407,    92.4105184146
248,    2.32843,    5,    555.990933984,    83.6077818373
249,    3.37729,    5,    570.203585391,    69.3951304309
250,    3.48937,    5,    582.660142098,    56.9385737237
251,    2.96274,    5,    593.943426194,    45.6552896273
252,    2.13807,    5,    601.317366796,    38.2813490254
253,    2,    5,    606.531980876,    33.0667349457
254,    3.93149,    5,    615.650562893,    23.9481529288
255,    6.94716,    5,    623.788371013,    15.8103448086
256,    2.51471,    6,    633.83128095,    5.76743487176
257,    3.31621,    6,    639.598715822,    0
258,    8.6931,    6,    630.471377073,    25.432316627
259,    1.88518,    6,    642.530066886,    13.3736268143
260,    2.64346,    6,    648.740585785,    7.16310791486
261,    3.85286,    6,    655.9036937,    0
262,    5.75397,    5,    514.578697479,    84.0867557919
263,    5.66127,    5,    520.7164144,    77.9490388711
264,    5.66127,    5,    525.154681855,    73.5107714163
265,    8.76108,    5,    538.499648368,    60.1658049027
266,    10.4527,    5,    549.810953421,    48.8544998498
267,    8.36276,    5,    562.588315991,    36.0771372796
268,    5.99204,    5,    575.407094453,    23.2583588179
269,    4.04788,    6,    586.117441646,    16.1160042607
270,    4.24409,    6,    591.992735873,    10.240710034
271,    3.72465,    6,    602.233445907,    0
272,    8.5187,    6,    588.891270994,    12.4531177221
273,    4.763,    6,    601.344388717,    0
274,    4.31539,    6,    589.163871192,    9.50158207879
275,    2.64475,    7,    600.808600257,    0
276,    3.46855,    7,    598.665453271,    0
277,    3.59796,    7,    601.869323801,    10.5886364561
278,    4,    7,    612.457960257,    0
279,    5.49602,    6,    587.282385986,    79.3139361287
280,    2.82843,    6,    610.993330764,    55.602991351
281,    2.82843,    6,    623.034925343,    43.5613967722
282,    2.82843,    6,    633.236028224,    33.3602938906
283,    2.82843,    6,    639.565522675,    27.0307994401
284,    2.82843,    6,    646.339333272,    20.2569888434
285,    2.54937,    6,    666.596322115,    0
